,ano,uf,genero,mes,numero,numero_mes,data
431,2015,Piauí,Masculino,Dezembro,0,12,2015-12-01
432,2015,Ceará,Masculino,Janeiro,17,01,2015-01-01
433,2015,Ceará,Masculino,Fevereiro,25,02,2015-02-01
434,2015,Ceará,Masculino,Março,11,03,2015-03-01
435,2015,Ceará,Masculino,Abril,16,04,2015-04-01
436,2015,Ceará,Masculino,Maio,18,05,2015-05-01
437,2015,Ceará,Masculino,Junho,29,06,2015-06-01
438,2015,Ceará,Masculino,Julho,26,07,2015-07-01
439,2015,Ceará,Masculino,Agosto,17,08,2015-08-01
440,2015,Ceará,Masculino,Setembro,25,09,2015-09-01
441,2015,Ceará,Masculino,Outubro,16,10,2015-10-01
442,2015,Ceará,Masculino,Novembro,21,11,2015-11-01
443,2015,Ceará,Masculino,Dezembro,25,12,2015-12-01
444,2015,Rio Grande do Norte,Masculino,Janeiro,0,01,2015-01-01
445,2015,Rio Grande do Norte,Masculino,Fevereiro,1,02,2015-02-01
446,2015,Rio Grande do Norte,Masculino,Março,3,03,2015-03-01
447,2015,Rio Grande do Norte,Masculino,Abril,0,04,2015-04-01
448,2015,Rio Grande do Norte,Masculino,Maio,0,05,2015-05-01
449,2015,Rio Grande do Norte,Masculino,Junho,0,06,2015-06-01
450,2015,Rio Grande do Norte,Masculino,Julho,1,07,2015-07-01
451,2015,Rio Grande do Norte,Masculino,Agosto,1,08,2015-08-01
452,2015,Rio Grande do Norte,Masculino,Setembro,3,09,2015-09-01
453,2015,Rio Grande do Norte,Masculino,Outubro,2,10,2015-10-01
454,2015,Rio Grande do Norte,Masculino,Novembro,2,11,2015-11-01
455,2015,Rio Grande do Norte,Masculino,Dezembro,4,12,2015-12-01
456,2015,Paraíba,Masculino,Janeiro,1,01,2015-01-01
457,2015,Paraíba,Masculino,Fevereiro,0,02,2015-02-01
458,2015,Paraíba,Masculino,Março,2,03,2015-03-01
459,2015,Paraíba,Masculino,Abril,0,04,2015-04-01
460,2015,Paraíba,Masculino,Maio,1,05,2015-05-01
461,2015,Paraíba,Masculino,Junho,2,06,2015-06-01
462,2015,Paraíba,Masculino,Julho,1,07,2015-07-01
463,2015,Paraíba,Masculino,Agosto,0,08,2015-08-01
464,2015,Paraíba,Masculino,Setembro,2,09,2015-09-01
465,2015,Paraíba,Masculino,Outubro,2,10,2015-10-01
466,2015,Paraíba,Masculino,Novembro,3,11,2015-11-01
467,2015,Paraíba,Masculino,Dezembro,4,12,2015-12-01
468,2015,Pernambuco,Masculino,Janeiro,8,01,2015-01-01
469,2015,Pernambuco,Masculino,Fevereiro,6,02,2015-02-01
470,2015,Pernambuco,Masculino,Março,4,03,2015-03-01
471,2015,Pernambuco,Masculino,Abril,8,04,2015-04-01
472,2015,Pernambuco,Masculino,Maio,10,05,2015-05-01
473,2015,Pernambuco,Masculino,Junho,4,06,2015-06-01
474,2015,Pernambuco,Masculino,Julho,3,07,2015-07-01
475,2015,Pernambuco,Masculino,Agosto,3,08,2015-08-01
476,2015,Pernambuco,Masculino,Setembro,5,09,2015-09-01
477,2015,Pernambuco,Masculino,Outubro,5,10,2015-10-01
478,2015,Pernambuco,Masculino,Novembro,7,11,2015-11-01
479,2015,Pernambuco,Masculino,Dezembro,11,12,2015-12-01
480,2015,Alagoas,Masculino,Janeiro,4,01,2015-01-01
481,2015,Alagoas,Masculino,Fevereiro,0,02,2015-02-01
482,2015,Alagoas,Masculino,Março,1,03,2015-03-01
483,2015,Alagoas,Masculino,Abril,0,04,2015-04-01
484,2015,Alagoas,Masculino,Maio,1,05,2015-05-01
485,2015,Alagoas,Masculino,Junho,1,06,2015-06-01
486,2015,Alagoas,Masculino,Julho,1,07,2015-07-01
487,2015,Alagoas,Masculino,Agosto,0,08,2015-08-01
488,2015,Alagoas,Masculino,Setembro,3,09,2015-09-01
489,2015,Alagoas,Masculino,Outubro,1,10,2015-10-01
490,2015,Alagoas,Masculino,Novembro,3,11,2015-11-01
491,2015,Alagoas,Masculino,Dezembro,4,12,2015-12-01
492,2015,Sergipe,Masculino,Janeiro,1,01,2015-01-01
493,2015,Sergipe,Masculino,Fevereiro,1,02,2015-02-01
494,2015,Sergipe,Masculino,Março,1,03,2015-03-01
495,2015,Sergipe,Masculino,Abril,0,04,2015-04-01
496,2015,Sergipe,Masculino,Maio,1,05,2015-05-01
497,2015,Sergipe,Masculino,Junho,1,06,2015-06-01
498,2015,Sergipe,Masculino,Julho,0,07,2015-07-01
499,2015,Sergipe,Masculino,Agosto,0,08,2015-08-01
500,2015,Sergipe,Masculino,Setembro,1,09,2015-09-01
501,2015,Sergipe,Masculino,Outubro,0,10,2015-10-01
502,2015,Sergipe,Masculino,Novembro,0,11,2015-11-01
503,2015,Sergipe,Masculino,Dezembro,1,12,2015-12-01
504,2015,Bahia,Masculino,Janeiro,2,01,2015-01-01
505,2015,Bahia,Masculino,Fevereiro,2,02,2015-02-01
506,2015,Bahia,Masculino,Março,5,03,2015-03-01
507,2015,Bahia,Masculino,Abril,5,04,2015-04-01
508,2015,Bahia,Masculino,Maio,7,05,2015-05-01
509,2015,Bahia,Masculino,Junho,6,06,2015-06-01
510,2015,Bahia,Masculino,Julho,4,07,2015-07-01
511,2015,Bahia,Masculino,Agosto,8,08,2015-08-01
512,2015,Bahia,Masculino,Setembro,4,09,2015-09-01
513,2015,Bahia,Masculino,Outubro,4,10,2015-10-01
514,2015,Bahia,Masculino,Novembro,6,11,2015-11-01
515,2015,Bahia,Masculino,Dezembro,3,12,2015-12-01
516,2015,Minas Gerais,Masculino,Janeiro,10,01,2015-01-01
517,2015,Minas Gerais,Masculino,Fevereiro,6,02,2015-02-01
518,2015,Minas Gerais,Masculino,Março,13,03,2015-03-01
519,2015,Minas Gerais,Masculino,Abril,11,04,2015-04-01
520,2015,Minas Gerais,Masculino,Maio,11,05,2015-05-01
521,2015,Minas Gerais,Masculino,Junho,12,06,2015-06-01
522,2015,Minas Gerais,Masculino,Julho,17,07,2015-07-01
523,2015,Minas Gerais,Masculino,Agosto,14,08,2015-08-01
524,2015,Minas Gerais,Masculino,Setembro,14,09,2015-09-01
525,2015,Minas Gerais,Masculino,Outubro,31,10,2015-10-01
526,2015,Minas Gerais,Masculino,Novembro,25,11,2015-11-01
527,2015,Minas Gerais,Masculino,Dezembro,13,12,2015-12-01
528,2015,Espírito Santo,Masculino,Janeiro,1,01,2015-01-01
529,2015,Espírito Santo,Masculino,Fevereiro,1,02,2015-02-01
530,2015,Espírito Santo,Masculino,Março,3,03,2015-03-01
531,2015,Espírito Santo,Masculino,Abril,3,04,2015-04-01
532,2015,Espírito Santo,Masculino,Maio,2,05,2015-05-01
533,2015,Espírito Santo,Masculino,Junho,1,06,2015-06-01
534,2015,Espírito Santo,Masculino,Julho,6,07,2015-07-01
535,2015,Espírito Santo,Masculino,Agosto,3,08,2015-08-01
536,2015,Espírito Santo,Masculino,Setembro,4,09,2015-09-01
537,2015,Espírito Santo,Masculino,Outubro,5,10,2015-10-01
538,2015,Espírito Santo,Masculino,Novembro,6,11,2015-11-01
539,2015,Espírito Santo,Masculino,Dezembro,7,12,2015-12-01
540,2015,Rio de Janeiro,Masculino,Janeiro,11,01,2015-01-01
541,2015,Rio de Janeiro,Masculino,Fevereiro,14,02,2015-02-01
542,2015,Rio de Janeiro,Masculino,Março,18,03,2015-03-01
543,2015,Rio de Janeiro,Masculino,Abril,23,04,2015-04-01
544,2015,Rio de Janeiro,Masculino,Maio,16,05,2015-05-01
545,2015,Rio de Janeiro,Masculino,Junho,23,06,2015-06-01
546,2015,Rio de Janeiro,Masculino,Julho,20,07,2015-07-01
547,2015,Rio de Janeiro,Masculino,Agosto,17,08,2015-08-01
548,2015,Rio de Janeiro,Masculino,Setembro,26,09,2015-09-01
549,2015,Rio de Janeiro,Masculino,Outubro,23,10,2015-10-01
550,2015,Rio de Janeiro,Masculino,Novembro,32,11,2015-11-01
551,2015,Rio de Janeiro,Masculino,Dezembro,52,12,2015-12-01
552,2015,São Paulo,Masculino,Janeiro,69,01,2015-01-01
553,2015,São Paulo,Masculino,Fevereiro,57,02,2015-02-01
554,2015,São Paulo,Masculino,Março,68,03,2015-03-01
555,2015,São Paulo,Masculino,Abril,64,04,2015-04-01
556,2015,São Paulo,Masculino,Maio,62,05,2015-05-01
557,2015,São Paulo,Masculino,Junho,69,06,2015-06-01
558,2015,São Paulo,Masculino,Julho,72,07,2015-07-01
559,2015,São Paulo,Masculino,Agosto,72,08,2015-08-01
560,2015,São Paulo,Masculino,Setembro,76,09,2015-09-01
561,2015,São Paulo,Masculino,Outubro,85,10,2015-10-01
562,2015,São Paulo,Masculino,Novembro,86,11,2015-11-01
563,2015,São Paulo,Masculino,Dezembro,78,12,2015-12-01
564,2015,Paraná,Masculino,Janeiro,14,01,2015-01-01
565,2015,Paraná,Masculino,Fevereiro,9,02,2015-02-01
566,2015,Paraná,Masculino,Março,7,03,2015-03-01
567,2015,Paraná,Masculino,Abril,17,04,2015-04-01
568,2015,Paraná,Masculino,Maio,16,05,2015-05-01
569,2015,Paraná,Masculino,Junho,10,06,2015-06-01
570,2015,Paraná,Masculino,Julho,13,07,2015-07-01
571,2015,Paraná,Masculino,Agosto,7,08,2015-08-01
572,2015,Paraná,Masculino,Setembro,17,09,2015-09-01
573,2015,Paraná,Masculino,Outubro,27,10,2015-10-01
574,2015,Paraná,Masculino,Novembro,12,11,2015-11-01
575,2015,Paraná,Masculino,Dezembro,11,12,2015-12-01
576,2015,Santa Catarina,Masculino,Janeiro,8,01,2015-01-01
577,2015,Santa Catarina,Masculino,Fevereiro,9,02,2015-02-01
578,2015,Santa Catarina,Masculino,Março,16,03,2015-03-01
579,2015,Santa Catarina,Masculino,Abril,18,04,2015-04-01
580,2015,Santa Catarina,Masculino,Maio,16,05,2015-05-01
581,2015,Santa Catarina,Masculino,Junho,16,06,2015-06-01
582,2015,Santa Catarina,Masculino,Julho,15,07,2015-07-01
583,2015,Santa Catarina,Masculino,Agosto,14,08,2015-08-01
584,2015,Santa Catarina,Masculino,Setembro,36,09,2015-09-01
585,2015,Santa Catarina,Masculino,Outubro,24,10,2015-10-01
586,2015,Santa Catarina,Masculino,Novembro,22,11,2015-11-01
587,2015,Santa Catarina,Masculino,Dezembro,16,12,2015-12-01
588,2015,Rio Grande do Sul,Masculino,Janeiro,6,01,2015-01-01
589,2015,Rio Grande do Sul,Masculino,Fevereiro,5,02,2015-02-01
590,2015,Rio Grande do Sul,Masculino,Março,12,03,2015-03-01
591,2015,Rio Grande do Sul,Masculino,Abril,7,04,2015-04-01
592,2015,Rio Grande do Sul,Masculino,Maio,15,05,2015-05-01
593,2015,Rio Grande do Sul,Masculino,Junho,11,06,2015-06-01
594,2015,Rio Grande do Sul,Masculino,Julho,11,07,2015-07-01
595,2015,Rio Grande do Sul,Masculino,Agosto,11,08,2015-08-01
596,2015,Rio Grande do Sul,Masculino,Setembro,6,09,2015-09-01
597,2015,Rio Grande do Sul,Masculino,Outubro,11,10,2015-10-01
598,2015,Rio Grande do Sul,Masculino,Novembro,8,11,2015-11-01
599,2015,Rio Grande do Sul,Masculino,Dezembro,5,12,2015-12-01
600,2015,Mato Grosso do Sul,Masculino,Janeiro,1,01,2015-01-01
601,2015,Mato Grosso do Sul,Masculino,Fevereiro,1,02,2015-02-01
602,2015,Mato Grosso do Sul,Masculino,Março,0,03,2015-03-01
603,2015,Mato Grosso do Sul,Masculino,Abril,3,04,2015-04-01
604,2015,Mato Grosso do Sul,Masculino,Maio,1,05,2015-05-01
605,2015,Mato Grosso do Sul,Masculino,Junho,3,06,2015-06-01
606,2015,Mato Grosso do Sul,Masculino,Julho,3,07,2015-07-01
607,2015,Mato Grosso do Sul,Masculino,Agosto,5,08,2015-08-01
608,2015,Mato Grosso do Sul,Masculino,Setembro,0,09,2015-09-01
609,2015,Mato Grosso do Sul,Masculino,Outubro,2,10,2015-10-01
610,2015,Mato Grosso do Sul,Masculino,Novembro,1,11,2015-11-01
611,2015,Mato Grosso do Sul,Masculino,Dezembro,3,12,2015-12-01
612,2015,Mato Grosso,Masculino,Janeiro,2,01,2015-01-01
613,2015,Mato Grosso,Masculino,Fevereiro,1,02,2015-02-01
614,2015,Mato Grosso,Masculino,Março,1,03,2015-03-01
615,2015,Mato Grosso,Masculino,Abril,0,04,2015-04-01
616,2015,Mato Grosso,Masculino,Maio,1,05,2015-05-01
617,2015,Mato Grosso,Masculino,Junho,2,06,2015-06-01
618,2015,Mato Grosso,Masculino,Julho,1,07,2015-07-01
619,2015,Mato Grosso,Masculino,Agosto,0,08,2015-08-01
620,2015,Mato Grosso,Masculino,Setembro,5,09,2015-09-01
621,2015,Mato Grosso,Masculino,Outubro,1,10,2015-10-01
622,2015,Mato Grosso,Masculino,Novembro,0,11,2015-11-01
623,2015,Mato Grosso,Masculino,Dezembro,0,12,2015-12-01
624,2015,Goiás,Masculino,Janeiro,6,01,2015-01-01
625,2015,Goiás,Masculino,Fevereiro,8,02,2015-02-01
626,2015,Goiás,Masculino,Março,8,03,2015-03-01
627,2015,Goiás,Masculino,Abril,11,04,2015-04-01
628,2015,Goiás,Masculino,Maio,9,05,2015-05-01
629,2015,Goiás,Masculino,Junho,8,06,2015-06-01
630,2015,Goiás,Masculino,Julho,10,07,2015-07-01
631,2015,Goiás,Masculino,Agosto,2,08,2015-08-01
632,2015,Goiás,Masculino,Setembro,8,09,2015-09-01
633,2015,Goiás,Masculino,Outubro,8,10,2015-10-01
634,2015,Goiás,Masculino,Novembro,5,11,2015-11-01
635,2015,Goiás,Masculino,Dezembro,12,12,2015-12-01
636,2015,Distrito Federal,Masculino,Janeiro,3,01,2015-01-01
637,2015,Distrito Federal,Masculino,Fevereiro,4,02,2015-02-01
638,2015,Distrito Federal,Masculino,Março,5,03,2015-03-01
639,2015,Distrito Federal,Masculino,Abril,6,04,2015-04-01
640,2015,Distrito Federal,Masculino,Maio,6,05,2015-05-01
641,2015,Distrito Federal,Masculino,Junho,4,06,2015-06-01
642,2015,Distrito Federal,Masculino,Julho,5,07,2015-07-01
643,2015,Distrito Federal,Masculino,Agosto,2,08,2015-08-01
644,2015,Distrito Federal,Masculino,Setembro,5,09,2015-09-01
645,2015,Distrito Federal,Masculino,Outubro,4,10,2015-10-01
646,2015,Distrito Federal,Masculino,Novembro,7,11,2015-11-01
647,2015,Distrito Federal,Masculino,Dezembro,5,12,2015-12-01
648,2016,Rondônia,Masculino,Janeiro,0,01,2016-01-01
649,2016,Rondônia,Masculino,Fevereiro,1,02,2016-02-01
650,2016,Rondônia,Masculino,Março,0,03,2016-03-01
651,2016,Rondônia,Masculino,Abril,1,04,2016-04-01
652,2016,Rondônia,Masculino,Maio,0,05,2016-05-01
653,2016,Rondônia,Masculino,Junho,2,06,2016-06-01
654,2016,Rondônia,Masculino,Julho,0,07,2016-07-01
655,2016,Rondônia,Masculino,Agosto,1,08,2016-08-01
656,2016,Rondônia,Masculino,Setembro,0,09,2016-09-01
657,2016,Rondônia,Masculino,Outubro,1,10,2016-10-01
658,2016,Rondônia,Masculino,Novembro,2,11,2016-11-01
659,2016,Rondônia,Masculino,Dezembro,0,12,2016-12-01
660,2016,Acre,Masculino,Janeiro,0,01,2016-01-01
661,2016,Acre,Masculino,Fevereiro,0,02,2016-02-01
662,2016,Acre,Masculino,Março,0,03,2016-03-01
663,2016,Acre,Masculino,Abril,0,04,2016-04-01
664,2016,Acre,Masculino,Maio,0,05,2016-05-01
665,2016,Acre,Masculino,Junho,0,06,2016-06-01
666,2016,Acre,Masculino,Julho,0,07,2016-07-01
667,2016,Acre,Masculino,Agosto,0,08,2016-08-01
668,2016,Acre,Masculino,Setembro,0,09,2016-09-01
669,2016,Acre,Masculino,Outubro,0,10,2016-10-01
670,2016,Acre,Masculino,Novembro,0,11,2016-11-01
671,2016,Acre,Masculino,Dezembro,0,12,2016-12-01
672,2016,Amazonas,Masculino,Janeiro,7,01,2016-01-01
673,2016,Amazonas,Masculino,Fevereiro,1,02,2016-02-01
674,2016,Amazonas,Masculino,Março,5,03,2016-03-01
675,2016,Amazonas,Masculino,Abril,2,04,2016-04-01
676,2016,Amazonas,Masculino,Maio,1,05,2016-05-01
677,2016,Amazonas,Masculino,Junho,3,06,2016-06-01
678,2016,Amazonas,Masculino,Julho,2,07,2016-07-01
679,2016,Amazonas,Masculino,Agosto,2,08,2016-08-01
680,2016,Amazonas,Masculino,Setembro,0,09,2016-09-01
681,2016,Amazonas,Masculino,Outubro,2,10,2016-10-01
682,2016,Amazonas,Masculino,Novembro,3,11,2016-11-01
683,2016,Amazonas,Masculino,Dezembro,3,12,2016-12-01
684,2016,Roraima,Masculino,Janeiro,0,01,2016-01-01
685,2016,Roraima,Masculino,Fevereiro,0,02,2016-02-01
686,2016,Roraima,Masculino,Março,0,03,2016-03-01
687,2016,Roraima,Masculino,Abril,1,04,2016-04-01
688,2016,Roraima,Masculino,Maio,0,05,2016-05-01
689,2016,Roraima,Masculino,Junho,0,06,2016-06-01
690,2016,Roraima,Masculino,Julho,0,07,2016-07-01
691,2016,Roraima,Masculino,Agosto,0,08,2016-08-01
692,2016,Roraima,Masculino,Setembro,0,09,2016-09-01
693,2016,Roraima,Masculino,Outubro,0,10,2016-10-01
694,2016,Roraima,Masculino,Novembro,0,11,2016-11-01
695,2016,Roraima,Masculino,Dezembro,1,12,2016-12-01
696,2016,Pará,Masculino,Janeiro,4,01,2016-01-01
697,2016,Pará,Masculino,Fevereiro,3,02,2016-02-01
698,2016,Pará,Masculino,Março,2,03,2016-03-01
699,2016,Pará,Masculino,Abril,2,04,2016-04-01
700,2016,Pará,Masculino,Maio,2,05,2016-05-01
701,2016,Pará,Masculino,Junho,2,06,2016-06-01
702,2016,Pará,Masculino,Julho,0,07,2016-07-01
703,2016,Pará,Masculino,Agosto,2,08,2016-08-01
704,2016,Pará,Masculino,Setembro,6,09,2016-09-01
705,2016,Pará,Masculino,Outubro,3,10,2016-10-01
706,2016,Pará,Masculino,Novembro,3,11,2016-11-01
707,2016,Pará,Masculino,Dezembro,6,12,2016-12-01
708,2016,Amapá,Masculino,Janeiro,0,01,2016-01-01
709,2016,Amapá,Masculino,Fevereiro,0,02,2016-02-01
710,2016,Amapá,Masculino,Março,0,03,2016-03-01
711,2016,Amapá,Masculino,Abril,0,04,2016-04-01
712,2016,Amapá,Masculino,Maio,1,05,2016-05-01
713,2016,Amapá,Masculino,Junho,0,06,2016-06-01
714,2016,Amapá,Masculino,Julho,0,07,2016-07-01
715,2016,Amapá,Masculino,Agosto,0,08,2016-08-01
716,2016,Amapá,Masculino,Setembro,0,09,2016-09-01
717,2016,Amapá,Masculino,Outubro,0,10,2016-10-01
718,2016,Amapá,Masculino,Novembro,0,11,2016-11-01
719,2016,Amapá,Masculino,Dezembro,0,12,2016-12-01
720,2016,Tocantins,Masculino,Janeiro,0,01,2016-01-01
721,2016,Tocantins,Masculino,Fevereiro,0,02,2016-02-01
722,2016,Tocantins,Masculino,Março,0,03,2016-03-01
723,2016,Tocantins,Masculino,Abril,1,04,2016-04-01
724,2016,Tocantins,Masculino,Maio,0,05,2016-05-01
725,2016,Tocantins,Masculino,Junho,0,06,2016-06-01
726,2016,Tocantins,Masculino,Julho,0,07,2016-07-01
727,2016,Tocantins,Masculino,Agosto,0,08,2016-08-01
728,2016,Tocantins,Masculino,Setembro,0,09,2016-09-01
729,2016,Tocantins,Masculino,Outubro,1,10,2016-10-01
730,2016,Tocantins,Masculino,Novembro,1,11,2016-11-01
731,2016,Tocantins,Masculino,Dezembro,1,12,2016-12-01
732,2016,Maranhão,Masculino,Janeiro,0,01,2016-01-01
733,2016,Maranhão,Masculino,Fevereiro,1,02,2016-02-01
734,2016,Maranhão,Masculino,Março,0,03,2016-03-01
735,2016,Maranhão,Masculino,Abril,1,04,2016-04-01
736,2016,Maranhão,Masculino,Maio,0,05,2016-05-01
737,2016,Maranhão,Masculino,Junho,1,06,2016-06-01
738,2016,Maranhão,Masculino,Julho,0,07,2016-07-01
739,2016,Maranhão,Masculino,Agosto,1,08,2016-08-01
740,2016,Maranhão,Masculino,Setembro,1,09,2016-09-01
741,2016,Maranhão,Masculino,Outubro,0,10,2016-10-01
742,2016,Maranhão,Masculino,Novembro,0,11,2016-11-01
743,2016,Maranhão,Masculino,Dezembro,0,12,2016-12-01
744,2016,Piauí,Masculino,Janeiro,2,01,2016-01-01
745,2016,Piauí,Masculino,Fevereiro,0,02,2016-02-01
746,2016,Piauí,Masculino,Março,0,03,2016-03-01
747,2016,Piauí,Masculino,Abril,1,04,2016-04-01
748,2016,Piauí,Masculino,Maio,0,05,2016-05-01
749,2016,Piauí,Masculino,Junho,1,06,2016-06-01
750,2016,Piauí,Masculino,Julho,0,07,2016-07-01
751,2016,Piauí,Masculino,Agosto,0,08,2016-08-01
752,2016,Piauí,Masculino,Setembro,1,09,2016-09-01
753,2016,Piauí,Masculino,Outubro,0,10,2016-10-01
754,2016,Piauí,Masculino,Novembro,1,11,2016-11-01
755,2016,Piauí,Masculino,Dezembro,1,12,2016-12-01
756,2016,Ceará,Masculino,Janeiro,6,01,2016-01-01
757,2016,Ceará,Masculino,Fevereiro,7,02,2016-02-01
758,2016,Ceará,Masculino,Março,4,03,2016-03-01
759,2016,Ceará,Masculino,Abril,2,04,2016-04-01
760,2016,Ceará,Masculino,Maio,5,05,2016-05-01
761,2016,Ceará,Masculino,Junho,8,06,2016-06-01
762,2016,Ceará,Masculino,Julho,8,07,2016-07-01
763,2016,Ceará,Masculino,Agosto,9,08,2016-08-01
764,2016,Ceará,Masculino,Setembro,8,09,2016-09-01
765,2016,Ceará,Masculino,Outubro,6,10,2016-10-01
766,2016,Ceará,Masculino,Novembro,8,11,2016-11-01
767,2016,Ceará,Masculino,Dezembro,12,12,2016-12-01
768,2016,Rio Grande do Norte,Masculino,Janeiro,1,01,2016-01-01
769,2016,Rio Grande do Norte,Masculino,Fevereiro,1,02,2016-02-01
770,2016,Rio Grande do Norte,Masculino,Março,2,03,2016-03-01
771,2016,Rio Grande do Norte,Masculino,Abril,4,04,2016-04-01
772,2016,Rio Grande do Norte,Masculino,Maio,1,05,2016-05-01
773,2016,Rio Grande do Norte,Masculino,Junho,4,06,2016-06-01
774,2016,Rio Grande do Norte,Masculino,Julho,1,07,2016-07-01
775,2016,Rio Grande do Norte,Masculino,Agosto,3,08,2016-08-01
776,2016,Rio Grande do Norte,Masculino,Setembro,0,09,2016-09-01
777,2016,Rio Grande do Norte,Masculino,Outubro,5,10,2016-10-01
778,2016,Rio Grande do Norte,Masculino,Novembro,4,11,2016-11-01
779,2016,Rio Grande do Norte,Masculino,Dezembro,2,12,2016-12-01
780,2016,Paraíba,Masculino,Janeiro,3,01,2016-01-01
781,2016,Paraíba,Masculino,Fevereiro,0,02,2016-02-01
782,2016,Paraíba,Masculino,Março,9,03,2016-03-01
783,2016,Paraíba,Masculino,Abril,1,04,2016-04-01
784,2016,Paraíba,Masculino,Maio,1,05,2016-05-01
785,2016,Paraíba,Masculino,Junho,1,06,2016-06-01
786,2016,Paraíba,Masculino,Julho,6,07,2016-07-01
787,2016,Paraíba,Masculino,Agosto,1,08,2016-08-01
788,2016,Paraíba,Masculino,Setembro,2,09,2016-09-01
789,2016,Paraíba,Masculino,Outubro,2,10,2016-10-01
790,2016,Paraíba,Masculino,Novembro,1,11,2016-11-01
791,2016,Paraíba,Masculino,Dezembro,1,12,2016-12-01
792,2016,Pernambuco,Masculino,Janeiro,3,01,2016-01-01
793,2016,Pernambuco,Masculino,Fevereiro,4,02,2016-02-01
794,2016,Pernambuco,Masculino,Março,2,03,2016-03-01
795,2016,Pernambuco,Masculino,Abril,5,04,2016-04-01
796,2016,Pernambuco,Masculino,Maio,3,05,2016-05-01
797,2016,Pernambuco,Masculino,Junho,5,06,2016-06-01
798,2016,Pernambuco,Masculino,Julho,3,07,2016-07-01
799,2016,Pernambuco,Masculino,Agosto,4,08,2016-08-01
800,2016,Pernambuco,Masculino,Setembro,7,09,2016-09-01
801,2016,Pernambuco,Masculino,Outubro,4,10,2016-10-01
802,2016,Pernambuco,Masculino,Novembro,4,11,2016-11-01
803,2016,Pernambuco,Masculino,Dezembro,4,12,2016-12-01
804,2016,Alagoas,Masculino,Janeiro,4,01,2016-01-01
805,2016,Alagoas,Masculino,Fevereiro,1,02,2016-02-01
806,2016,Alagoas,Masculino,Março,0,03,2016-03-01
807,2016,Alagoas,Masculino,Abril,1,04,2016-04-01
808,2016,Alagoas,Masculino,Maio,1,05,2016-05-01
809,2016,Alagoas,Masculino,Junho,1,06,2016-06-01
810,2016,Alagoas,Masculino,Julho,1,07,2016-07-01
811,2016,Alagoas,Masculino,Agosto,1,08,2016-08-01
812,2016,Alagoas,Masculino,Setembro,0,09,2016-09-01
813,2016,Alagoas,Masculino,Outubro,0,10,2016-10-01
814,2016,Alagoas,Masculino,Novembro,1,11,2016-11-01
815,2016,Alagoas,Masculino,Dezembro,1,12,2016-12-01
816,2016,Sergipe,Masculino,Janeiro,0,01,2016-01-01
817,2016,Sergipe,Masculino,Fevereiro,1,02,2016-02-01
818,2016,Sergipe,Masculino,Março,2,03,2016-03-01
819,2016,Sergipe,Masculino,Abril,0,04,2016-04-01
820,2016,Sergipe,Masculino,Maio,1,05,2016-05-01
821,2016,Sergipe,Masculino,Junho,0,06,2016-06-01
822,2016,Sergipe,Masculino,Julho,1,07,2016-07-01
823,2016,Sergipe,Masculino,Agosto,1,08,2016-08-01
824,2016,Sergipe,Masculino,Setembro,1,09,2016-09-01
825,2016,Sergipe,Masculino,Outubro,1,10,2016-10-01
826,2016,Sergipe,Masculino,Novembro,0,11,2016-11-01
827,2016,Sergipe,Masculino,Dezembro,3,12,2016-12-01
828,2016,Bahia,Masculino,Janeiro,10,01,2016-01-01
829,2016,Bahia,Masculino,Fevereiro,6,02,2016-02-01
830,2016,Bahia,Masculino,Março,11,03,2016-03-01
831,2016,Bahia,Masculino,Abril,8,04,2016-04-01
832,2016,Bahia,Masculino,Maio,3,05,2016-05-01
833,2016,Bahia,Masculino,Junho,3,06,2016-06-01
834,2016,Bahia,Masculino,Julho,8,07,2016-07-01
835,2016,Bahia,Masculino,Agosto,2,08,2016-08-01
836,2016,Bahia,Masculino,Setembro,10,09,2016-09-01
837,2016,Bahia,Masculino,Outubro,6,10,2016-10-01
838,2016,Bahia,Masculino,Novembro,4,11,2016-11-01
839,2016,Bahia,Masculino,Dezembro,8,12,2016-12-01
840,2016,Minas Gerais,Masculino,Janeiro,10,01,2016-01-01
841,2016,Minas Gerais,Masculino,Fevereiro,7,02,2016-02-01
842,2016,Minas Gerais,Masculino,Março,12,03,2016-03-01
843,2016,Minas Gerais,Masculino,Abril,14,04,2016-04-01
844,2016,Minas Gerais,Masculino,Maio,14,05,2016-05-01
845,2016,Minas Gerais,Masculino,Junho,12,06,2016-06-01
846,2016,Minas Gerais,Masculino,Julho,27,07,2016-07-01
847,2016,Minas Gerais,Masculino,Agosto,15,08,2016-08-01
848,2016,Minas Gerais,Masculino,Setembro,28,09,2016-09-01
